Index,District,External_ID,Contents,ipa,new_ipa
1187,Tangail,rec_41_audio_26.wav,"তুই অনলাইনে একটু ঘাটাঘাটি কর এইডা নিয়া, রিসার্চ কর।","t̪u͡ɪ̯ ɔnɔlɐ͡ɪ̯ne ektu gʱɐtɐgʱɐtɪ kɔɾ e͡ɪ̯dɐ nɪʲɐ, ɾɪsɐɾco kɔɾ।","t̪u͡i̯ ɔnɔla͡i̯ne ektu gʱatagʱati kɔr e͡i̯da niʲa, risarco kɔr।"
1188,Tangail,rec_06_big_audio_40_chunk_0.wav,এইযে এই এই এইগ্লা এই মালডা কি আমার বাইরের মানে কিন্তু আমার নামান উঠানি কিন্তু আমার পরিশ্রম প্রতিদিন।,e͡ɪ̯ɟe e͡ɪ̯ e͡ɪ̯ e͡ɪ̯glɐ e͡ɪ̯ mɐldɐ kɪ ɐmɐɾ bɐ͡ɪ̯ɾeɾ mɐne kɪnt̪u ɐmɐɾ nɐmɐn utʰɐnɪ kɪnt̪u ɐmɐɾ poɾɪsɾɔm pɾot̪ɪd̪ɪn।,e͡i̯ɟe e͡i̯ e͡i̯ e͡i̯gla e͡i̯ malda ki amar ba͡i̯rer mane kint̪u amar naman utʰani kint̪u amar porisrɔm prot̪id̪in।
1189,Tangail,rec_06_big_audio_40_chunk_0.wav,তারপরেও ক্যানো রাহি জানো?,t̪ɐɾpɔɾe͡o̯ kɛno ɾɐhɪ ɟɐno?,t̪arpɔre͡o̯ kæno rahi ɟano?
1190,Tangail,rec_06_big_audio_40_chunk_0.wav,কারণ লাভে <> নাই।,kɐɾon lɐbʱe <> nɐ͡ɪ̯।,karon labʱe <> na͡i̯।
1191,Tangail,rec_06_big_audio_40_chunk_0.wav,"হেজন্য একটা বিয়ে যহন বাজারে আবো তহন একটা বদনাও নেয়, একটা পটও নেয়, একটা বালটিউ নেয়।","heɟonno ɛktɐ bɪʲe ɟɔhon bɐɟɐɾe ɐbo t̪ɔhon ɛktɐ bɔd̪onɐ͡o̯ nee̯, ɛktɐ pɔto neʲ, ɛktɐ bɐltɪ͡u̯ neʲ।","heɟonno ækta biʲe ɟɔhon baɟare abo t̪ɔhon ækta bɔd̪ona͡o̯ neʲ, ækta pɔto neʲ, ækta balti͡u̯ neʲ।"
1192,Tangail,rec_06_big_audio_40_chunk_0.wav,"তাইলে বদনা, পট নেয় তহন আবার ইন্না মালও নিবো না।","t̪ɐ͡ɪ̯le bɔd̪onɐ, pɔt nee̯ t̪ɔhon ɐbɐɾ ɪnnɐ mɐlo nɪbo nɐ।","t̪a͡i̯le bɔd̪ona, pɔt neʲ t̪ɔhon abar inna malo nibo na।"
1193,Tangail,rec_06_big_audio_40_chunk_0.wav,যাবো গা কিন্তু।,ɟɐbo gɐ kɪnt̪u।,ɟabo ga kint̪u।
1194,Tangail,rec_06_big_audio_40_chunk_0.wav,সেটাই।,ʃetɐ͡ɪ̯।,ʃeta͡i̯।
1195,Tangail,rec_06_big_audio_40_chunk_0.wav,"আবার আরেকটা উদ্দেশ্য, এই মালডা কিন্তু গ্রামীণ ব্যাংকের মোড় থিকাই দ্যাহা গেতাছে  এনু কয়ডা বন্দি টাঙ্গাইনা আছে।","ɐbɐɾ ɐɾektɐ ud̪d̪eʃʃo, e͡ɪ̯ mɐldɐ kɪnt̪u gɾɐmɪn bɛŋkeɾ moɽ t̪ʰɪkɐ͡ɪ̯ d̪ɛhɐ get̪ɐcʰe  enu kɔʲdɐ bond̪ɪ tɐŋgɐ͡ɪ̯nɐ ɐcʰe।","abar arekta ud̪d̪eʃʃo, e͡i̯ malda kint̪u gramin bæŋker moɽ t̪ʰika͡i̯ d̪æha get̪acʰe  enu kɔʲda bond̪i taŋga͡i̯na acʰe।"
1196,Tangail,rec_06_big_audio_40_chunk_0.wav,হ।,ho।,ho।
1197,Tangail,rec_06_big_audio_40_chunk_0.wav,যে অনু একটা দোকান আছে।,ɟe onu ɛktɐ d̪okɐn ɐcʰe।,ɟe onu ækta d̪okan acʰe।
1198,Tangail,rec_06_big_audio_40_chunk_0.wav,"কসমেটিকস হইক, আরএফএল হইক।","kɔʃɔmetɪks ho͡ɪ̯k, ɐɾɔ͡e̯pʰel ho͡ɪ̯k।","kɔʃɔmetiks ho͡i̯k, arɔ͡e̯pʰel ho͡i̯k।"
1199,Tangail,rec_06_big_audio_40_chunk_0.wav,হ হ।,ho ho।,ho ho।
1200,Tangail,rec_06_big_audio_40_chunk_0.wav,ইডাও কিন্তু এডা উদ্দেশ্য।,ɪdɐ͡o̯ kɪnt̪u edɐ ud̪d̪eʃʃo।,ida͡o̯ kint̪u eda ud̪d̪eʃʃo।
1201,Tangail,rec_06_big_audio_40_chunk_0.wav,এডাই তো।,edɐ͡ɪ̯ t̪o।,eda͡i̯ t̪o।
1202,Tangail,rec_06_big_audio_40_chunk_0.wav,এইডা না অয় আমি কিয়েরে বন্দি দিমু?,e͡ɪ̯dɐ nɐ ɔe̯ ɐmɪ kɪʲeɾe bond̪ɪ d̪ɪmu?,e͡i̯da na ɔʲ ami kiʲere bond̪i d̪imu?
1203,Tangail,rec_06_big_audio_40_chunk_0.wav,ইডা আমার দরকার আছে?,ɪdɐ ɐmɐɾ d̪ɔɾkɐɾ ɐcʰe?,ida amar d̪ɔrkar acʰe?
1204,Tangail,rec_06_big_audio_40_chunk_0.wav,সেডাই।,ʃedɐ͡ɪ̯।,ʃeda͡i̯।
1205,Tangail,rec_06_big_audio_40_chunk_0.wav,এডাও এডা কিন্তু উদ্দেশ্য তোমার।,edɐ͡o̯ edɐ kɪnt̪u ud̪d̪eʃʃo t̪omɐɾ।,eda͡o̯ eda kint̪u ud̪d̪eʃʃo t̪omar।
1206,Tangail,rec_06_big_audio_40_chunk_0.wav,মানো কি তুমি?,mɐno kɪ t̪umɪ?,mano ki t̪umi?
1207,Tangail,rec_06_big_audio_40_chunk_0.wav,না,nɐ,na
1208,Tangail,rec_06_big_audio_40_chunk_1.wav,<> তুমি যে ব্যানারের কতা কইলা।,<> t̪umɪ ɟe bɛnɐɾeɾ kɔt̪ɐ ko͡ɪ̯lɐ।,<> t̪umi ɟe bænarer kɔt̪a ko͡i̯la।
1209,Tangail,rec_06_big_audio_40_chunk_1.wav,এইডাই তো বললাম তোমারে।,e͡ɪ̯dɐ͡ɪ̯ t̪o bollɐm t̪omɐɾe।,e͡i̯da͡i̯ t̪o bollam t̪omare।
1210,Tangail,rec_06_big_audio_40_chunk_1.wav,এইডাই কিন্তু উদ্দেশ্য।,e͡ɪ̯dɐ͡ɪ̯ kɪnt̪u ud̪d̪eʃʃo।,e͡i̯da͡i̯ kint̪u ud̪d̪eʃʃo।
1211,Tangail,rec_06_big_audio_41.wav,ভ্যানআলার হাতে তুমি টক্কর দা চলা হাবা না তো তুমি।,bʱɛnɐlɐɾ hɐt̪e t̪umɪ tokkoɾ d̪ɐ cɔlɐ hɐbɐ nɐ t̪o t̪umɪ।,bʱænalar hat̪e t̪umi tokkor d̪a cɔla haba na t̪o t̪umi।
1212,Tangail,rec_06_big_audio_41.wav,সেটাই।,ʃetɐ͡ɪ̯।,ʃeta͡i̯।
1213,Tangail,rec_06_big_audio_41.wav,তুমি কোনো দিনও চলা হাবা না।,t̪umɪ kono d̪ɪno cɔlɐ hɐbɐ nɐ।,t̪umi kono d̪ino cɔla haba na।
1214,Tangail,rec_06_big_audio_41.wav,এইজন্যেই তো আমি বললাম না যে আমি চলা হারি না।,e͡ɪ̯ɟonne͡ɪ̯ t̪o ɐmɪ bollɐm nɐ ɟe ɐmɪ cɔlɐ hɐɾɪ nɐ।,e͡i̯ɟonne͡i̯ t̪o ami bollam na ɟe ami cɔla hari na।
1215,Tangail,rec_06_big_audio_41.wav,তুমি চলা হাবা না।,t̪umɪ cɔlɐ hɐbɐ nɐ।,t̪umi cɔla haba na।
1216,Tangail,rec_06_big_audio_41.wav,অথচ কিন্তু কি?,ɔt̪ʰɔc kɪnt̪u kɪ?,ɔt̪ʰɔc kint̪u ki?
1217,Tangail,rec_06_big_audio_41.wav,আমার মানে বাশসরিক আয় কিন্তু তার চেয়ে বেশি আমার।,ɐmɐɾ mɐne bɐʃoʃoɾɪk ɐe̯ kɪnt̪u t̪ɐɾ ceʲe beʃɪ ɐmɐɾ।,amar mane baʃoʃorik aʲ kint̪u t̪ar ceʲe beʃi amar।
1218,Tangail,rec_06_big_audio_41.wav,বেশি তোমার।,beʃɪ t̪omɐɾ।,beʃi t̪omar।
1219,Tangail,rec_06_big_audio_41.wav,কিন্তু আমি তার হাতে চলা হারি না।,kɪnt̪u ɐmɪ t̪ɐɾ hɐt̪e cɔlɐ hɐɾɪ nɐ।,kint̪u ami t̪ar hat̪e cɔla hari na।
1220,Tangail,rec_06_big_audio_41.wav,কি কারণে চলা হাই না?,kɪ kɐɾone cɔlɐ hɐ͡ɪ̯ nɐ?,ki karone cɔla ha͡i̯ na?
1221,Tangail,rec_06_big_audio_41.wav,তার অইলো কাঁচা টেকা।,t̪ɐɾ ɔ͡ɪ̯lo kɐ̃cɐ tekɐ।,t̪ar ɔ͡i̯lo kãca teka।
1222,Tangail,rec_06_big_audio_41.wav,"মানে প্রতিদিন কামাই করে, প্রতিদিন ভাংতাছে।","mɐne pɾot̪ɪd̪ɪn kɐmɐ͡ɪ̯ koɾe, pɾot̪ɪd̪ɪn bʱɐŋt̪ɐcʰe।","mane prot̪id̪in kama͡i̯ kore, prot̪id̪in bʱaŋt̪acʰe।"
1223,Tangail,rec_06_big_audio_41.wav,সে কিন্তু অন্যদিক চিন্তা-ভাবনা করতাছে না।, ʃe kɪnt̪u ɔnnod̪ɪk -bʱɐbnɐ koɾt̪ɐcʰe nɐ।,ʃe kint̪u ɔnnod̪ik cint̪a-ভাবনা kort̪acʰe na।
1224,Tangail,rec_06_big_audio_41.wav,আমি কিন্তু কি দশদিক চিন্তা-ভাবনা কইরা তারপরে চলতাছি আমি।, ɐmɪ kɪnt̪u kɪ d̪ɔʃd̪ɪk -bʱɐbnɐ ko͡ɪ̯ɾɐ t̪ɐɾpɔɾe cɔlt̪ɐcʰɪ ɐmɪ।,ami kint̪u ki d̪ɔʃd̪ik cint̪a-ভাবনা ko͡i̯ra t̪arpɔre cɔlt̪acʰi ami।
1225,Tangail,rec_06_big_audio_41.wav,আছে?,ɐcʰe?,acʰe?
1226,Tangail,rec_06_big_audio_41.wav,এইযে হ্যাগোর একটা ই আছিলো ওইডার কি অবস্থা?,e͡ɪ̯ɟe hɛgoɾ ɛktɐ ɪ ɐcʰɪlo o͡ɪ̯dɐɾ kɪ ɔbost̪ʰɐ?,e͡i̯ɟe hægor ækta i acʰilo o͡i̯dar ki ɔbost̪ʰa?
1227,Tangail,rec_06_big_audio_41.wav,কাগো?,kɐgo?,kago?
1228,Tangail,rec_06_big_audio_41.wav,বেকারি যে দিছিলো?,bɛkɐɾɪ ɟe d̪ɪcʰɪlo?,bækari ɟe d̪icʰilo?
1229,Tangail,rec_06_big_audio_41.wav,বেকারি চলে না?,bɛkɐɾɪ cɔle nɐ?,bækari cɔle na?
1230,Tangail,rec_06_big_audio_41.wav,ওডি বাদ দা আইয়া পড়ছে।,odɪ bɐd̪ d̪ɐ ɐ͡ɪ̯ʲɐ poɽcʰe।,odi bad̪ d̪a a͡i̯ʲa poɽcʰe।
1231,Tangail,rec_06_big_audio_41.wav,হ্যার কাছে না <>,hɛɾ kɐcʰe nɐ <>,hær kacʰe na <>
1232,Tangail,rec_06_big_audio_42.wav,এলাকার এক সিএনজি চালক কি জানো?,elɐkɐɾ ɛk sɪ͡e̯nɟɪ cɐlok kɪ ɟɐno?,elakar æk si͡e̯nɟi calok ki ɟano?
1233,Tangail,rec_06_big_audio_42.wav,আমার বাড়ির পাশেই।,ɐmɐɾ bɐɽɪɾ pɐʃe͡ɪ̯।,amar baɽir paʃe͡i̯।
1234,Tangail,rec_06_big_audio_42.wav,অটো চালক।,ɔto cɐlok।,ɔto calok।
1235,Tangail,rec_06_big_audio_42.wav,কি করছে জানো?,kɪ koɾcʰe ɟɐno?,ki korcʰe ɟano?
1236,Tangail,rec_06_big_audio_42.wav,হ্যারে আমি গেরামীণ ব্যাংকের মোড়ে দেকছি অলটাইম বইয়া থাকছে।,hɛɾe ɐmɪ geɾɐmɪn bɛŋkeɾ moɽe d̪ekcʰɪ ɔltɐ͡ɪ̯m bo͡ɪ̯ʲɐ t̪ʰɐkcʰe।,hære ami geramin bæŋker moɽe d̪ekcʰi ɔlta͡i̯m bo͡i̯ʲa t̪ʰakcʰe।
1237,Tangail,rec_06_big_audio_42.wav,এহন অটো-মটো বেঁইচা বাইত বইয়া থাকে।, ehon -mɔto bẽɪcɐ bɐ͡ɪ̯t̪o bo͡ɪ̯ʲɐ t̪ʰɐke।,ehon ɔto-মটো bẽica ba͡i̯t̪o bo͡i̯ʲa t̪ʰake।
1238,Tangail,rec_06_big_audio_42.wav,"মাঝেমাঝে ঢাকা যায়, মাঝেমাঝে আহে।","mɐɟʱemɐɟʱe dʱɐkɐ ɟɐe̯, mɐɟʱemɐɟʱe ɐhe।","maɟʱemaɟʱe dʱaka ɟaʲ, maɟʱemaɟʱe ahe।"
1239,Tangail,rec_06_big_audio_42.wav,কয় আমার দিন চলে না।,kɔe̯ ɐmɐɾ d̪ɪn cɔle nɐ।,kɔʲ amar d̪in cɔle na।
1240,Tangail,rec_06_big_audio_42.wav,ওই শালায় সিএনজি অটো কিনছাল।,o͡ɪ̯ ʃɐlɐe̯ sɪ͡e̯nɟɪ ɔto kɪncʰɐlo।,o͡i̯ ʃalaʲ si͡e̯nɟi ɔto kincʰalo।
1241,Tangail,rec_06_big_audio_42.wav,শালা তুই যদি গ্রামীণ ব্যাংকের মোহে যাইয়া বইয়া থাকোস তোর ক্ষ্যাপ হবো?,ʃɐlɐ t̪u͡ɪ̯ ɟod̪ɪ gɾɐmɪn bɛŋkeɾ mohe ɟɐ͡ɪ̯ʲɐ bo͡ɪ̯ʲɐ t̪ʰɐkoʃ t̪oɾ kʰɛp hɔbo?,ʃala t̪u͡i̯ ɟod̪i gramin bæŋker mohe ɟa͡i̯ʲa bo͡i̯ʲa t̪ʰakoʃ t̪or kʰæp hɔbo?
1242,Tangail,rec_06_big_audio_42.wav,তোর রোড গুরোন নাগবো।,t̪oɾ ɾod guɾon nɐgobo।,t̪or rod guron nagobo।
1243,Tangail,rec_06_big_audio_42.wav,উনু যান নাগবো উনু যান নাগবো।,unu ɟɐn nɐgobo unu ɟɐn nɐgobo।,unu ɟan nagobo unu ɟan nagobo।
1244,Tangail,rec_06_big_audio_42.wav,ঠিকাছে না আমার কতাডা?,tʰɪkɐcʰe nɐ ɐmɐɾ kɔt̪ɐdɐ?,tʰikacʰe na amar kɔt̪ada?
1245,Tangail,rec_06_big_audio_42.wav,তাই তো।,t̪ɐ͡ɪ̯ t̪o।,t̪a͡i̯ t̪o।
1246,Tangail,rec_06_big_audio_42.wav,একজনে ভ্যান চালায়।,ɛkɟone bʱɛn cɐlɐe̯।,ækɟone bʱæn calaʲ।
1247,Tangail,rec_06_big_audio_42.wav,ভ্যান চালাইয়া তোমার ঢাকা মনে করো তোমার কয় তালা ফ্লাট জানো?,bʱɛn cɐlɐ͡ɪ̯ʲɐ t̪omɐɾ dʱɐkɐ mone koɾo t̪omɐɾ kɔe̯ t̪ɐlɐ pʰlɐt ɟɐno?,bʱæn cala͡i̯ʲa t̪omar dʱaka mone koro t̪omar kɔʲ t̪ala pʰlat ɟano?
1248,Tangail,rec_06_big_audio_42.wav,আমার কাকা ওই শিক্ষা বোডে চাকরি করে যেইডা চাচতো কাকা।,ɐmɐɾ kɐkɐ o͡ɪ̯ ʃɪkkʰɐ bode cɐkɾɪ koɾe ɟe͡ɪ̯dɐ cɐcot̪o kɐkɐ।,amar kaka o͡i̯ ʃikkʰa bode cakri kore ɟe͡i̯da cacot̪o kaka।
1249,Tangail,rec_06_small_audio_0.wav,একটা মাল চ্যাক দিয়া দেই।,ɛktɐ mɐl cɛk d̪ɪʲɐ d̪e͡ɪ̯।,ækta mal cæk d̪iʲa d̪e͡i̯।
1250,Tangail,rec_06_small_audio_0.wav,শ্যাষ মানে কিউসি যেডারে কয় আর কি।,ʃɛʃ mɐne kɪ͡u̯ʃɪ ɟedɐɾe kɔe̯ ɐɾ kɪ।,ʃæʃ mane ki͡u̯ʃi ɟedare kɔʲ ar ki।
1251,Tangail,rec_06_small_audio_0.wav,পরে,pɔɾe,pɔre
1252,Tangail,rec_06_small_audio_1.wav,"ওই দ্যাহা যায় যে ধান ব্যাঁচার টাকা কিন্তু তুমি উদাহরণে বুজো ধান একশো, দ্যাশশো, দুইশো মোণ যাই পাই উদাহরণে মনে করো তোমার ধান ব্যাঁচার টাকাডা","o͡ɪ̯ d̪ɛhɐ ɟɐe̯ ɟe d̪ʱɐn bɛ̃cɐɾ tɐkɐ kɪnt̪u t̪umɪ ud̪ɐhɔɾɔne buɟo d̪ʱɐn ɛkʃo, d̪ɛʃʃo, d̪u͡ɪ̯ʃo mono ɟɐ͡ɪ̯ pɐ͡ɪ̯ ud̪ɐhɔɾɔne mone koɾo t̪omɐɾ d̪ʱɐn bɛ̃cɐɾ tɐkɐdɐ","o͡i̯ d̪æha ɟaʲ ɟe d̪ʱan bæ̃car taka kint̪u t̪umi ud̪ahɔrɔne buɟo d̪ʱan ækʃo, d̪æʃʃo, d̪u͡i̯ʃo mono ɟa͡i̯ pa͡i̯ ud̪ahɔrɔne mone koro t̪omar d̪ʱan bæ̃car takada"
1253,Tangail,rec_06_small_audio_2.wav,আমি দ্যাইখাই তো কইতাছি।,ɐmɪ d̪ɛ͡ɪ̯kʰɐ͡ɪ̯ t̪o ko͡ɪ̯t̪ɐcʰɪ।,ami d̪æ͡i̯kʰa͡i̯ t̪o ko͡i̯t̪acʰi।
1254,Tangail,rec_06_small_audio_2.wav,দোহান দ্যাহা যাবো না।,d̪ohɐn d̪ɛhɐ ɟɐbo nɐ।,d̪ohan d̪æha ɟabo na।
1255,Tangail,rec_06_small_audio_3.wav,বিকাশে সমস্যা অইছিলো।,bɪkɐʃe ʃɔmoʃʃɐ e͡ɪ̯cʰɪlo।,bikaʃe ʃɔmoʃʃa e͡i̯cʰilo।
1256,Tangail,rec_06_small_audio_3.wav,পিন ভুইলা গেছিলা নাকি?,pɪn bʱu͡ɪ̯lɐ gecʰɪlɐ nɐkɪ?,pin bʱu͡i̯la gecʰila naki?
1257,Tangail,rec_06_small_audio_3.wav,পিন ভুইলা গেছিলাম।,pɪn bʱu͡ɪ̯lɐ gecʰɪlɐm।,pin bʱu͡i̯la gecʰilam।
1258,Tangail,rec_06_small_audio_3.wav,তো তুমি কই থাকো এখন বর্তমানে?,t̪o t̪umɪ ko͡ɪ̯ t̪ʰɐko ɛkʰon bɔɾt̪omɐne?,t̪o t̪umi ko͡i̯ t̪ʰako ækʰon bɔrt̪omane?
1259,Tangail,rec_06_small_audio_3.wav,"আমি ঢাকা আছি, ধানমণ্ডিতে।","ɐmɪ dʱɐkɐ ɐcʰɪ, d̪ʱɐnmondɪt̪e।","ami dʱaka acʰi, d̪ʱanmondit̪e।"
1260,Tangail,rec_06_small_audio_4.wav,টাঙ্গাইলা ভাষা তো বুজে।,tɐŋgɐ͡ɪ̯lɐ bʱɐʃɐ t̪o buɟe।,taŋga͡i̯la bʱaʃa t̪o buɟe।
1261,Tangail,rec_06_small_audio_4.wav,আঙ্গোর তো গাইয়া ভাষা।,ɐŋgoɾ t̪o gɐ͡ɪ̯ʲɐ bʱɐʃɐ।,aŋgor t̪o ga͡i̯ʲa bʱaʃa।
1262,Tangail,rec_06_small_audio_4.wav,আমার তো শিক্ষিত মানে মানে অবা কইরা কিন্তু কই না।,ɐmɐɾ t̪o ʃɪkkʰɪt̪o mɐne mɐne ɔbɐ ko͡ɪ̯ɾɐ kɪnt̪u ko͡ɪ̯ nɐ।,amar t̪o ʃikkʰit̪o mane mane ɔba ko͡i̯ra kint̪u ko͡i̯ na।
1263,Tangail,rec_06_small_audio_4.wav,সুন্দর কইরা কথাডা কিন্তু প্রয়োগ করি না।,ʃund̪ɔɾ ko͡ɪ̯ɾɐ kɔt̪ʰɐdɐ kɪnt̪u pɾoʲog koɾɪ nɐ।,ʃund̪ɔr ko͡i̯ra kɔt̪ʰada kint̪u proʲog kori na।
1264,Tangail,rec_06_small_audio_5.wav,হেই লোকটা পরে কেমনে কেমনে জান চায়নাগো হাতে লাইন কইরা চায়না যাইয়া তোমার মনে করো একটা বিল্ডিং করলো।,he͡ɪ̯ loktɐ pɔɾe kɛmone kɛmone ɟɐn cɐʲnɐgo hɐt̪e lɐ͡ɪ̯n ko͡ɪ̯ɾɐ cɐʲnɐ ɟɐ͡ɪ̯ʲɐ t̪omɐɾ mone koɾo ɛktɐ bɪldɪŋ koɾlo।,he͡i̯ lokta pɔre kæmone kæmone ɟan caʲnago hat̪e la͡i̯n ko͡i̯ra caʲna ɟa͡i̯ʲa t̪omar mone koro ækta bildiŋ korlo।
1265,Tangail,rec_06_small_audio_5.wav,সত্তুর-আশি জন লোক নিয়া এমন এডা ই করলো।,ʃɔt̪t̪uɾ-ɐʃɪ ɟɔn lok nɪʲɐ ɛmon edɐ ɪ koɾlo।,ʃɔt̪t̪ur-aʃi ɟɔn lok niʲa æmon eda i korlo।
1266,Tangail,rec_06_small_audio_5.wav,একটু ই করলো,ektu ɪ koɾlo,ektu i korlo
1267,Tangail,rec_06_small_audio_6.wav,চায়না দেশে জাইঙ্গা পরা মানে গেঞ্জি-টেঞ্জি পরা।,cɐʲnɐ d̪eʃe ɟɐ͡ɪ̯ŋgɐ pɔɾɐ mɐne genɟɪ-tenɟɪ pɔɾɐ।,caʲna d̪eʃe ɟa͡i̯ŋga pɔra mane genɟi-tenɟi pɔra।
1268,Tangail,rec_06_small_audio_6.wav,আর,ɐɾ,ar
1269,Tangail,rec_06_small_audio_7.wav,তাইলে কি রহম মাথা অর তাইলে?,t̪ɐ͡ɪ̯le kɪ ɾɔhɔm mɐt̪ʰɐ ɔɾ t̪ɐ͡ɪ̯le?,t̪a͡i̯le ki rɔhɔm mat̪ʰa ɔr t̪a͡i̯le?
1270,Tangail,rec_06_small_audio_7.wav,বুজো নাই?,buɟo nɐ͡ɪ̯?,buɟo na͡i̯?
1271,Tangail,rec_06_small_audio_7.wav,বোঝতে পারছি।,boɟʱot̪e pɐɾcʰɪ।,boɟʱot̪e parcʰi।
1272,Tangail,rec_06_small_audio_8.wav,"তুমি কি মনে করো, বক্কার ভাই তোমার কুটিকুটি ট্যাহার মালিক অইতাছে কাওরে দ্যায় না?","t̪umɪ kɪ mone koɾo, bokkɐɾ bʱɐ͡ɪ̯ t̪omɐɾ kutɪkutɪ tɛhɐɾ mɐlɪk ɔ͡ɪ̯t̪ɐcʰe kɐ͡o̯ɾe d̪ɛe̯ nɐ?","t̪umi ki mone koro, bokkar bʱa͡i̯ t̪omar kutikuti tæhar malik ɔ͡i̯t̪acʰe ka͡o̯re d̪æʲ na?"
1273,Tangail,rec_06_small_audio_8.wav,দ্যায় না।,d̪ɛe̯ nɐ।,d̪æʲ na।
1274,Tangail,rec_06_small_audio_8.wav,না দিয়া কি তোমার উনু ঢাকায় বইয়া থাকা হাইতাছে?,nɐ d̪ɪʲɐ kɪ t̪omɐɾ unu dʱɐkɐe̯ bo͡ɪ̯ʲɐ t̪ʰɐkɐ hɐ͡ɪ̯t̪ɐcʰe?,na d̪iʲa ki t̪omar unu dʱakaʲ bo͡i̯ʲa t̪ʰaka ha͡i̯t̪acʰe?
1275,Tangail,rec_06_small_audio_9.wav,অনেক আগে থিকাই এই টেকনিক খাটায়।,ɔnek ɐge t̪ʰɪkɐ͡ɪ̯ e͡ɪ̯ teknɪk kʰɐtɐe̯।,ɔnek age t̪ʰika͡i̯ e͡i̯ teknik kʰataʲ।
1276,Tangail,rec_06_small_audio_9.wav,টেকনিক হ।,teknɪk ho।,teknik ho।
1277,Tangail,rec_06_small_audio_9.wav,দরকার আছে।,d̪ɔɾkɐɾ ɐcʰe।,d̪ɔrkar acʰe।
1278,Tangail,rec_06_small_audio_10.wav,কতাডা একদম রাইট।,kɔt̪ɐdɐ ɛkd̪ɔm ɾɐ͡ɪ̯t।,kɔt̪ada ækd̪ɔm ra͡i̯t।
1279,Tangail,rec_06_small_audio_10.wav,মানুষ তুমি এইডারে মনে রাইখো আমি তোমারে যেইডা কইলাম।,mɐnuʃ t̪umɪ e͡ɪ̯dɐɾe mone ɾɐ͡ɪ̯kʰo ɐmɪ t̪omɐɾe ɟe͡ɪ̯dɐ ko͡ɪ̯lɐm।,manuʃ t̪umi e͡i̯dare mone ra͡i̯kʰo ami t̪omare ɟe͡i̯da ko͡i̯lam।
1280,Tangail,rec_06_small_audio_10.wav,তুমি এহোনকা মনে মনে বন্দু মানুষ।,t̪umɪ ehonkɐ mone mone bond̪u mɐnuʃ।,t̪umi ehonka mone mone bond̪u manuʃ।
1281,Tangail,rec_06_small_audio_10.wav,আমি তোমারে কী কইলাম?,ɐmɪ t̪omɐɾe kɪ ko͡ɪ̯lɐm?,ami t̪omare ki ko͡i̯lam?
1282,Tangail,rec_06_small_audio_10.wav,মানুষ কিন্তু একমাত্র নিজের জন্যেই নিজে দায়ী।,mɐnuʃ kɪnt̪u ɛkmɐt̪ɾo nɪɟeɾ ɟonne͡ɪ̯ nɪɟe d̪ɐʲɪ।,manuʃ kint̪u ækmat̪ro niɟer ɟonne͡i̯ niɟe d̪aʲi।
1283,Tangail,rec_06_small_audio_11.wav,<> ওই ঘরে মদ্যে <>।,<> o͡ɪ̯ gʱɔɾe mod̪d̪e <>।,<> o͡i̯ gʱɔre mod̪d̪e <>।
1284,Tangail,rec_06_small_audio_11.wav,অর ওই ঘরডা কিন্তু করবার গেলে আমার তাও আরো তিন লাখ ট্যাহা অইলে।,ɔɾ o͡ɪ̯ gʱɔɾdɐ kɪnt̪u koɾbɐɾ gele ɐmɐɾ t̪ɐ͡o̯ ɐɾo t̪ɪn lɐkʰ tɛhɐ ɛ͡ɪ̯le।,ɔr o͡i̯ gʱɔrda kint̪u korbar gele amar t̪a͡o̯ aro t̪in lakʰ tæha æ͡i̯le।
1285,Tangail,rec_06_small_audio_11.wav,তহনকা ইট-মিট দা উঠতো ছাদ না তুইলা।,t̪ɔhonkɐ ɪt-mɪt d̪ɐ utʰt̪o cʰɐd̪ nɐ t̪u͡ɪ̯lɐ।,t̪ɔhonka it-mit d̪a utʰt̪o cʰad̪ na t̪u͡i̯la।
1286,Tangail,rec_06_small_audio_12.wav,দুইডা মেয়ার বিয়ার <>।,d̪u͡ɪ̯dɐ meʲɐɾ bɪʲɐɾ <>।,d̪u͡i̯da meʲar biʲar <>।
1287,Tangail,rec_06_small_audio_12.wav,তিন-চাইর লাক ট্যাহার গরু আছে তোমার মনে করো উদাহরণে যাও।,t̪ɪn-cɐ͡ɪ̯ɾ lɐk tɛhɐɾ goɾu ɐcʰe t̪omɐɾ mone koɾo ud̪ɐhɔɾɔne ɟɐ͡o̯।,t̪in-ca͡i̯r lak tæhar goru acʰe t̪omar mone koro ud̪ahɔrɔne ɟa͡o̯।
1288,Tangail,rec_06_small_audio_12.wav,এহন মনে করো,ehon mone koɾo,ehon mone koro
1289,Tangail,rec_06_small_audio_13.wav,"মনে করো না দোস্ত, যিডা কন নইছিলাম তোমার।","mone koɾo nɐ d̪ost̪o, ɟɪdɐ kon no͡ɪ̯cʰɪlɐm t̪omɐɾ।","mone koro na d̪ost̪o, ɟida kon no͡i̯cʰilam t̪omar।"
