District,External_ID,Contents,ipa
Tangail,rec_10_audio_8.wav,তুমি এইটা লুকছো।,t̪umi e͡i̯ta lukcʰo।
Tangail,rec_10_audio_8.wav,টি এইচ আই আর।,ti e͡i̯c a͡i̯ ar।
Tangail,rec_10_audio_8.wav,তাইলে আইডা কোন জাগায় হবে?,t̪a͡i̯le a͡i̯da kon ɟagaʲ hɔbe?
Tangail,rec_10_audio_9.wav,<> হ্যাঁ।,<> hæ̃।
Tangail,rec_10_audio_9.wav,আই লিখতে পারবি ওইখানে?,a͡i̯ likʰt̪e parbi o͡i̯kʰane?
Tangail,rec_10_audio_9.wav,আরের সামনে?,arer ʃamne?
Tangail,rec_10_audio_9.wav,<> ওইখানে না।,<> o͡i̯kʰane na।
Tangail,rec_10_audio_9.wav,"এইখানে, এইখানে, এইখানে ওডা থাইক।","e͡i̯kʰane, e͡i̯kʰane, e͡i̯kʰane oda t̪ʰa͡i̯k।"
Tangail,rec_10_audio_9.wav,এইখানে লেখো।,e͡i̯kʰane lekʰo।
Tangail,rec_10_audio_9.wav,নয় এ লাগবো?,nɔʲ e lagbo?
Tangail,rec_10_audio_9.wav,থারটিন,t̪ʰartin
Tangail,rec_10_audio_10.wav,টিন বানাম কী?,tin banam ki?
Tangail,rec_10_audio_10.wav,"টি, হ্যাঁ, ই।","ti, hæ̃, i।"
Tangail,rec_10_audio_10.wav,কয়টা ই?,kɔʲta i?
Tangail,rec_10_audio_10.wav,ডাবল ই।,dabol i।
Tangail,rec_10_audio_10.wav,হ্যাঁ।,hæ̃।
Tangail,rec_10_audio_10.wav,টি ইন এন।,ti in en।
Tangail,rec_10_audio_10.wav,কাকা কিন্তু দেখতাছে বুঝছো ল্যাহাগুলা কি বিচ্ছিরি!,kaka kint̪u d̪ekʰt̪acʰe buɟʱcʰo læhagula ki biccʰiri!
Tangail,rec_10_audio_10.wav,উঁহু।,ũhu।
Tangail,rec_10_audio_10.wav,সুন্দর কইরা লেখো।,ʃund̪ɔr ko͡i̯ra lekʰo।
Tangail,rec_10_audio_10.wav,এন লেখো।,en lekʰo।
Tangail,rec_10_audio_10.wav,আইচ্ছা।,a͡i̯ccʰa।
Tangail,rec_10_audio_10.wav,'এন' লেখো।, 'en' lekʰo।
Tangail,rec_10_audio_10.wav,'এন' লেখো।, 'en' lekʰo।
Tangail,rec_10_audio_10.wav,আইচ্ছা।,a͡i̯ccʰa।
Tangail,rec_10_audio_11.wav,সুন্দর কইরা লেকতাছি।,ʃund̪ɔr ko͡i̯ra lekt̪acʰi।
Tangail,rec_10_audio_11.wav,এন লেকছি।,en lekcʰi।
Tangail,rec_10_audio_11.wav,ফোরটিন ল্যাখো।,pʰortin lækʰo।
Tangail,rec_10_audio_11.wav,ফোরটিন বানাম তো বুজোই।,pʰortin banam t̪o buɟo͡i̯।
Tangail,rec_10_audio_11.wav,ফোর লেইখা টিন।,pʰor le͡i̯kʰa tin।
Tangail,rec_10_audio_11.wav,তোমার চুরি-টুরি যদি নিতে চাই?,t̪omar curi-turi ɟod̪i nit̪e ca͡i̯?
Tangail,rec_10_audio_11.wav,ওইডা কি চুরির মাপ দিতে অবো একটা?,o͡i̯da ki curir map d̪it̪e ɔbo ækta?
Tangail,rec_10_audio_11.wav,"টিন, এমনে বুঝবো না, না?","tin, æmone buɟʱbo na, na?"
Tangail,rec_41_audio_36.wav,এখন ওইটাই একজন করতে পারবে দশজনের সমানে।,ækʰon o͡i̯ta͡i̯ ækɟon kort̪e parbe d̪ɔʃɟɔner ʃɔmane।
Tangail,rec_41_audio_36.wav,মানে চ্যাট-জিপিটি এইরকম পাওয়ারফুল।,mane cæt-ɟipiti e͡i̯rɔkom pa͡o̯ʷarpʰul।
Tangail,rec_41_audio_36.wav,কি কস?,ki kɔʃ?
Tangail,rec_41_audio_36.wav,ঠিকাছে।,tʰikacʰe।
Tangail,rec_41_audio_36.wav,আমরাই ব্যবহার করুম।,amra͡i̯ bæbohar korum।
Tangail,rec_41_audio_36.wav,"আইচ্ছা, অইছে আইজকে আর না।","a͡i̯ccʰa, e͡i̯cʰe a͡i̯ɟke ar na।"
Tangail,rec_41_audio_36.wav,"হ্যাঁ, আমরাই তো ব্যবহার করবো।","hæ̃, amra͡i̯ t̪o bæbohar korbo।"
Tangail,rec_41_audio_36.wav,"ভালো থাক, রাইখা দেই।","bʱalo t̪ʰak, ra͡i̯kʰa d̪e͡i̯।"
Tangail,rec_41_small_audio_0.wav,আল্লা হাফেজ।,alla hapʰeɟ।
Tangail,rec_41_small_audio_0.wav,আইচ্ছা।,a͡i̯ccʰa।
Tangail,rec_41_small_audio_0.wav,আল্লা হাফেজ।,alla hapʰeɟ।
Tangail,rec_41_small_audio_0.wav,ঠিকাছে ভালো থাকিস।,tʰikacʰe bʱalo t̪ʰakiʃ।
Tangail,rec_42_audio_0.wav,আসসালামু আলাইকুম।,assalamu ala͡i̯kum।
Tangail,rec_42_audio_0.wav,আমি মোহাম্মদ সামিউল ইসলাম সৈকত।,ami mohammɔd̪ ʃami͡u̯l islam ʃo͡i̯kɔt̪।
Tangail,rec_42_audio_0.wav,ডিপার্টমেন্ট অফ সফটওয়্যার ইঞ্জিনিয়ারিং।,dipartoment ɔpʰ ʃɔpʰɔtolær inɟiniʲariŋ।
Tangail,rec_42_audio_0.wav,ফার্স্ট সেমিস্টার।,pʰarst ʃemistar।
Tangail,rec_42_audio_0.wav,হোমটাউন টাঙ্গাইল।,homta͡u̯n taŋga͡i̯l।
Tangail,rec_42_audio_0.wav,আমার আইডির লাস্ট ফোর ডিজিট ওয়ান ওয়ান থ্রি ওয়ান।,amar a͡i̯dir last pʰor diɟit oʷan oʷan t̪ri oʷan।
Tangail,rec_42_audio_0.wav,আজকে আমি আর্থ অফ লিভিং-এর অ্যাসাইনমেন্টস্বরুপ আমি আমার ফ্যামিলি মেম্বারের সাথে, aɟke ami art̪ʰo ɔpʰ libʱiŋ- æʃa͡i̯nmentʃʃorup ami amar pʰæmili membarer ʃat̪ʰe
Tangail,rec_42_audio_1.wav,আঞ্চলিক ভাষায় কিছুক্ষণ কথা বলবো প্রেসেন্ট ইস্যু নিয়া।,ancolik bʱaʃaʲ kicʰukkʰon kɔt̪ʰa bolobo present isʃu niʲa।
Tangail,rec_42_audio_1.wav,"কিরে, কেমন আছিস?","kire, kæmon acʰiʃ?"
Tangail,rec_42_audio_1.wav,এইতো ভালো।,e͡i̯t̪o bʱalo।
Tangail,rec_42_audio_1.wav,তুই?,t̪u͡i̯?
Tangail,rec_42_audio_1.wav,এইতো আলহামদুলিল্লা!,e͡i̯t̪o alhamd̪ulilla!
Tangail,rec_42_audio_1.wav,কবে আইলি?,kɔbe a͡i̯li?
Tangail,rec_42_audio_1.wav,আমিতো আসছি তেরো তারিখ।,amit̪o aʃcʰi t̪ero t̪arikʰ।
Tangail,rec_42_audio_1.wav,তোর কি অবস্থা?,t̪or ki ɔbost̪ʰa?
Tangail,rec_42_audio_2.wav,আলহামদুলিল্লা!,alhamd̪ulilla!
Tangail,rec_42_audio_2.wav,ভালো।,bʱalo।
Tangail,rec_42_audio_2.wav,তারপর?,t̪arpɔr?
Tangail,rec_42_audio_2.wav,দিনকাল কেমন যাইতাছে?,d̪inkal kæmon ɟa͡i̯t̪acʰe?
Tangail,rec_42_audio_2.wav,কী কী কিনলি বাপ-মায়রে নিয়া?,ki ki kinli bap-maʲre niʲa?
Tangail,rec_42_audio_2.wav,আমার তো দিন ভালোই যায়।,amar t̪o d̪in bʱalo͡i̯ ɟaʲ।
Tangail,rec_42_audio_2.wav,কেমন কেমন শপিং করলি?,kæmon kæmon ʃopiŋ korli?
Tangail,rec_42_audio_2.wav,কিছু কাহিনি বল।,kicʰu kahini bɔl।
Tangail,rec_42_audio_2.wav,"শুনি, দিনকাল।","ʃuni, d̪inkal।"
Tangail,rec_42_audio_2.wav,তারপর তোর,t̪arpɔr t̪or
Tangail,rec_42_audio_3.wav,আগে তোর ঈদের প্ল্যান বল।,age t̪or id̪er plæn bɔl।
Tangail,rec_42_audio_3.wav,"ঈদের প্ল্যান, আসলাম, আব্বু-আম্মুর সাথে কাটামু।","id̪er plæn, aʃlam, abbu-ammur ʃat̪ʰe katamu।"
Tangail,rec_42_audio_3.wav,"গ্রামে যামু, গুরুম, ফ্রেন্ডগো সাথে বন্দু-বান্ধোবগো লিয়া।"," grame ɟamu, gurum, pʰrendgo ʃat̪ʰe -band̪ʱobɔgo liʲa।"
Tangail,rec_42_audio_3.wav,"চিল করুম, আড্ডা মারুম।","cil korum, adda marum।"
Tangail,rec_42_audio_3.wav,"সবার সাথে দেহা হবো, ভাল্লাগবো।","ʃɔbar ʃat̪ʰe d̪eha hɔbo, bʱallagbo।"
Tangail,rec_42_audio_4.wav,ঈদের পরেরদিন ইনশাআল্লা!,id̪er pɔrerd̪in inʃa͡a̯lla!
Tangail,rec_42_audio_4.wav,গুরতে যাব।,gurt̪e ɟabo।
Tangail,rec_42_audio_4.wav,তুই?,t̪u͡i̯?
Tangail,rec_42_audio_4.wav,আমিতো এইবার গ্রামে যামু না রে।,amit̪o e͡i̯bar grame ɟamu na re।
Tangail,rec_42_audio_4.wav,"ক্যা গ্রামে যাবি না, ক্যা?","kæ grame ɟabi na, kæ?"
Tangail,rec_42_audio_4.wav,"এইবার যে গরম পড়ছে, গ্রামে যাইয়া কুলাবো না আসলে।","e͡i̯bar ɟe gɔrom poɽcʰe, grame ɟa͡i̯ʲa kulabo na aʃole।"
Tangail,rec_42_audio_4.wav,হ প্রচুর গরম।,ho procur gɔrom।
Tangail,rec_42_audio_4.wav,তো আব্বু-আম্মুরে নিয়া কী কী শপিং করলি?,t̪o abbu-ammure niʲa ki ki ʃopiŋ korli?
Tangail,rec_42_audio_4.wav,কেমন কাটাইল?,kæmon kata͡i̯l?
Tangail,rec_42_audio_4.wav,কেমন কী কী কিনা দিলি?,kæmon ki ki kina d̪ili?
Tangail,rec_42_audio_5.wav,তোরে কী কে কিনা দিলো?,t̪ore ki ke kina d̪ilo?
Tangail,rec_42_audio_5.wav,"বল একটু, শুনি।","bɔl ektu, ʃuni।"
Tangail,rec_42_audio_5.wav,আমারে তো সব আব্বুই কিনা দিছে।,amare t̪o ʃɔb abbu͡i̯ kina d̪icʰe।
Tangail,rec_42_audio_5.wav,আর এই গরমে শপিং করতে কেমন লাগলো?,ar e͡i̯ gɔrme ʃopiŋ kort̪e kæmon laglo?
Tangail,rec_42_audio_5.wav,খুবই খারাপ।,kʰubi kʰarap।
Tangail,rec_42_audio_5.wav,কিবা লাগলো?,kiba laglo?
Tangail,rec_42_audio_5.wav,"খুবই খারাপ, খুবই খারাপ লাগছে।","kʰubi kʰarap, kʰubi kʰarap lagcʰe।"
Tangail,rec_42_audio_5.wav,আমারে সব আব্বুই কিনা দিছে আসলে।,amare ʃɔb abbu͡i̯ kina d̪icʰe aʃole।
Tangail,rec_42_audio_5.wav,"কী কী কিনা দিছে, আব্ব বাপে?","ki ki kina d̪icʰe, abbo bape?"
Tangail,rec_42_audio_5.wav,"আব্বু হচ্ছে দুইটা জামা কিনা দিছে, একটা জুতা কিনা দিছে।","abbu hoccʰe d̪u͡i̯ta ɟama kina d̪icʰe, ækta ɟut̪a kina d̪icʰe।"
Tangail,rec_42_audio_6.wav,"আর, আর কী?","ar, ar ki?"
Tangail,rec_42_audio_6.wav,আর কী কিনতে পারি?,ar ki kint̪e pari?
Tangail,rec_42_audio_6.wav,কিছু কিনি নাই।,kicʰu kini na͡i̯।
Tangail,rec_42_audio_6.wav,আর তুই সবাইরে কী কী বাইছা বাইছা কিনা দিলি?,ar t̪u͡i̯ ʃɔba͡i̯re ki ki ba͡i̯cʰa ba͡i̯cʰa kina d̪ili?
Tangail,rec_42_audio_6.wav,"আমি হচ্ছে, তোরে একটা টি-শার্ট কিনা দিছি আর আব্বুরে একটা টি-শার্ট কিনা দিছি।","ami hoccʰe, t̪ore ækta ti-ʃart kina d̪icʰi ar abbure ækta ti-ʃart kina d̪icʰi।"
Tangail,rec_42_audio_7.wav,মারে একটা গ্লাস কিনা দিছি।,mare ækta glas kina d̪icʰi।
Tangail,rec_42_audio_7.wav,নিজের টাকায়?,niɟer takaʲ?
Tangail,rec_42_audio_7.wav,হ্যাঁ।,hæ̃।
Tangail,rec_42_audio_7.wav,আমার টিউশনের টাকায়।,amar ti͡u̯ʃɔner takaʲ।
Tangail,rec_42_audio_7.wav,ভালোই তো বড় অইয়া গেছোস গা।,bʱalo͡i̯ t̪o bɔɽo ɔ͡i̯ʲa gecʰoʃ ga।
Tangail,rec_42_audio_7.wav,ইনকাম করা শিখছোস।,inkam kɔra ʃikʰcʰoʃ।
Tangail,rec_42_audio_7.wav,"হ্যাঁ, আলহামদুলিল্লা!","hæ̃, alhamd̪ulilla!"
Tangail,rec_42_audio_7.wav,দোয়া করিস যাতে আরো পারি।,d̪oʷa koriʃ ɟat̪e aro pari।
Tangail,rec_42_audio_7.wav,ইনশাল্লাহ!,inʃallah!
Tangail,rec_42_audio_7.wav,তারপরে ঈদে হচ্ছে শবনমের সাথে ঘুরতে যাবো।,t̪arpɔre id̪e hoccʰe ʃɔbonmer ʃat̪ʰe gʱurt̪e ɟabo।
Tangail,rec_42_audio_8.wav,যামু আরকি ঘুরতে পরে।,ɟamu arɔki gʱurt̪e pɔre।
Tangail,rec_42_audio_8.wav,শবনম কবে আইছে?,ʃɔbonom kɔbe a͡i̯cʰe?
Tangail,rec_42_audio_8.wav,"শবনম আইছে হচ্ছে, কতো তারিখে আসলো?","ʃɔbonom a͡i̯cʰe hoccʰe, kɔt̪o t̪arikʰe aʃolo?"
Tangail,rec_42_audio_8.wav,আজকে কয় তারিখ?,aɟke kɔʲ t̪arikʰ?
Tangail,rec_42_audio_8.wav,বিশ না?,biʃ na?
Tangail,rec_42_audio_8.wav,ও হচ্ছে আঠারো তারিখে আইছে।,o hoccʰe atʰaro t̪arikʰe a͡i̯cʰe।
Tangail,rec_42_audio_8.wav,অরে আবার কইস বাইত্তে।,ɔre abar ko͡i̯ʃ ba͡i̯t̪t̪e।
Tangail,rec_42_audio_8.wav,"আইচ্ছা, ঠিকাছে কমুনি।","a͡i̯ccʰa, tʰikacʰe komuni।"
Tangail,rec_42_audio_9.wav,অর একটা ফ্রেন্ডের বিয়া আছে।,ɔr ækta pʰrender biʲa acʰe।
Tangail,rec_42_audio_9.wav,ওইনে হচ্ছে আমি আর ও মিলা যামু।,o͡i̯ne hoccʰe ami ar o mila ɟamu।
Tangail,rec_42_audio_9.wav,"ঈদের, ঈদের পরেরদিন?","id̪er, id̪er pɔrerd̪in?"
Tangail,rec_42_audio_9.wav,হ্যাঁ।,hæ̃।
Tangail,rec_42_audio_9.wav,তুই যাবি?,t̪u͡i̯ ɟabi?
Tangail,rec_42_audio_9.wav,"কেমনে, কেমনে যাবি?","kæmone, kæmone ɟabi?"
Tangail,rec_42_audio_9.wav,কনে যাবি?,kone ɟabi?
Tangail,rec_42_audio_9.wav,টাঙ্গাইলেই।,taŋga͡i̯le͡i̯।
Tangail,rec_42_audio_9.wav,কার বিয়া?,kar biʲa?
Tangail,rec_42_audio_10.wav,অর একটা ফ্রেন্ড আনিকা।,ɔr ækta pʰrend anika।
Tangail,rec_42_audio_10.wav,যাবি?,ɟabi?
Tangail,rec_42_audio_10.wav,আমার আরেক বড় ভাইয়ের বুইনের বিয়া আছে।,amar arek bɔɽo bʱa͡i̯ʲer bu͡i̯ner biʲa acʰe।
Tangail,rec_42_audio_10.wav,অনে যান লাগবো।,ɔne ɟan lagbo।
Tangail,rec_42_audio_10.wav,"ও, তুইতো আবার ঈদের পরেরদিনই যাবি গা।","o, t̪u͡i̯t̪o abar id̪er pɔrerd̪ini ɟabi ga।"
Tangail,rec_42_audio_10.wav,আমি যাইতে তো যাবার পারুম না।,ami ɟa͡i̯t̪e t̪o ɟabar parum na।
Tangail,rec_42_audio_10.wav,হ।,ho।
Tangail,rec_42_audio_10.wav,তাইলে আর কি?,t̪a͡i̯le ar ki?
Tangail,rec_42_audio_10.wav,তাইলে আমি আর শবনম মিলাই যামু আরকি মজা-টজা করমু।, t̪a͡i̯le ami ar ʃɔbonom mila͡i̯ ɟamu arɔki -tɔɟa kormu।
Tangail,rec_42_audio_10.wav,ঈদের প্ল্যান বলতে এই একটা জিনিসই আছে।,id̪er plæn bolt̪e e͡i̯ ækta ɟiniʃi acʰe।
Tangail,rec_42_audio_11.wav,আর যেই গরম?,ar ɟe͡i̯ gɔrom?
Tangail,rec_42_audio_11.wav,ঈদেরদিন মনে অয় না বের অওয়া অবো।,id̪erd̪in mone ɔʲ na ber ɔ͡o̯ʷa ɔbo।
Tangail,rec_42_audio_11.wav,হ রে বাল।,ho re bal।
Tangail,rec_42_audio_11.wav,অনেক গরম।,ɔnek gɔrom।
Tangail,rec_42_audio_11.wav,কি আর?,ki ar?
Tangail,rec_42_audio_11.wav,তারপর তুই কী কী কিনলি ঈদে?,t̪arpɔr t̪u͡i̯ ki ki kinli id̪e?
Tangail,rec_42_audio_11.wav,কিনছি তো ম্যালা কিছু।,kincʰi t̪o mæla kicʰu।
Tangail,rec_42_audio_11.wav,যা গরম মার্কেটে যাবারই মন চায় না।,ɟa gɔrom markete ɟabari mon caʲ na।
Tangail,rec_42_audio_11.wav,গেছিলাম বন্দু-বান্দব নিয়া কিছুক্ষণ।, gecʰilam -band̪ob niʲa kicʰukkʰon।
Tangail,rec_42_audio_12.wav,এগারোডা রাইত এগারোডা পন্ত গুরছি দেখলিই তো।,ægaroda ra͡i̯t̪o ægaroda pont̪o gurcʰi d̪ekʰli͡i̯ t̪o।
Tangail,rec_42_audio_12.wav,কিনছি যা যা লাগে আবাতত।,kincʰi ɟa ɟa lage abat̪ɔt̪o।
Tangail,rec_42_audio_12.wav,"শার্ট, প্যান, টি-শার্ট।"," ʃart, pæn, -ʃart।"
Tangail,rec_42_audio_12.wav,আমারে তো কিছু কিনা দিলি না?,amare t̪o kicʰu kina d̪ili na?
Tangail,rec_42_audio_12.wav,এহন আমারেই দেয় বাপে।,ehon amare͡i̯ d̪eʲ bape।
Tangail,rec_42_audio_12.wav,যহন কামাইয়া কামাই করুম তহন ইনশাল্লা!,ɟɔhon kama͡i̯ʲa kama͡i̯ korum t̪ɔhon inʃalla!
Tangail,rec_42_audio_12.wav,দিমু।,d̪imu।
Tangail,rec_42_audio_13.wav,টেনশন নিস না।,tenʃɔn nis na।
Tangail,rec_42_audio_13.wav,আইচ্ছা ঠিকাছে।,a͡i̯ccʰa tʰikacʰe।
Tangail,rec_42_audio_13.wav,তাইলে দিস।,t̪a͡i̯le d̪iʃ।
Tangail,rec_42_audio_13.wav,পাওনা রইলাম।,pa͡o̯na rilam।
Tangail,rec_42_audio_13.wav,ঠিকাছে।,tʰikacʰe।
Tangail,rec_42_audio_13.wav,আসলে কী ঈদের মজাডা বাইত্তেই।,aʃole ki id̪er mɔɟada ba͡i̯t̪t̪e͡i̯।
Tangail,rec_42_audio_13.wav,মানে এতোদিন ক্যাম্পাসে ইফতার করছি।,mane æt̪od̪in kæmpaʃe ipʰot̪ar korcʰi।
