Unnamed: 0,District,External_ID,Contents,ipa,sentence
573,Habiganj,rec_04_audio_9.wav,"কেরে ইস্কুল, উন্নত শিক্ষার ইস্কুলগুলো ফাই না।"," kere iskul, unnɔt̪o ʃikkʰar iskulgulo pʰa͡i̯ na।","কেরে ইস্কুল, উন্নত শিক্ষার ইস্কুলগুলো ফাই না।"
574,Habiganj,rec_04_audio_10.wav,"কিতা, কিতা ছাও খওছান?"," kit̪a, kit̪a cʰa͡o̯ kʰocʰan?","কিতা, কিতা ছাও খওছান?"
575,Habiganj,rec_04_audio_10.wav,"একটা সুশিক্ষিত সমাজ ছাই, ভালোভাবে যাতে ফোলা-ফুরি ফড়তো ফারে।"," ækta ʃuʃikkʰit̪o ʃɔmaɟ cʰa͡i̯, bʱalobʱabe ɟat̪e pʰola-pʰuri pʰoɽot̪o pʰare।","একটা সুশিক্ষিত সমাজ ছাই, ভালোভাবে যাতে ফোলা-ফুরি ফড়তো ফারে।"
576,Habiganj,rec_04_audio_10.wav,"এদেরকে শিক্ষিত খরতাম, এরা ছাকরি ফজিশনে যাইতো, একটা ছাকরি ফাইতো।"," ed̪erke ʃikkʰit̪o kʰɔrt̪am, era cʰakri pʰoɟiʃone ɟa͡i̯t̪o, ækta cʰakri pʰa͡i̯t̪o।","এদেরকে শিক্ষিত খরতাম, এরা ছাকরি ফজিশনে যাইতো, একটা ছাকরি ফাইতো।"
577,Habiganj,rec_04_audio_11.wav,"ফোলার তো একটা ববিষ্যত আছে, মেয়ের ওত্তো একটা ববিষ্যত আছে বালো একটা স্বামী দেইখ্যা বিয়া দিতাম।"," pʰolar t̪o ækta bobiʃʃɔt̪o acʰe, meʲer ot̪t̪o ækta bobiʃʃɔt̪o acʰe balo ækta ʃami d̪e͡i̯kʰkʰa biʲa d̪it̪am।","ফোলার তো একটা ববিষ্যত আছে, মেয়ের ওত্তো একটা ববিষ্যত আছে বালো একটা স্বামী দেইখ্যা বিয়া দিতাম।"
578,Habiganj,rec_04_audio_11.wav,"আইচ্ছা তে ইখানো আইয়া কিরখম ছলা-ফেরা খরো মাইনষের সাতে, ই এলাখার মানুষ কিরখম, না কিরখম?"," a͡i̯ccʰa t̪e ikʰano a͡i̯ʲa kirɔkʰom cʰɔla-pʰera kʰɔro ma͡i̯nʃer ʃat̪e, i elakʰar manuʃ kirɔkʰom, na kirɔkʰom?","আইচ্ছা তে ইখানো আইয়া কিরখম ছলা-ফেরা খরো মাইনষের সাতে, ই এলাখার মানুষ কিরখম, না কিরখম?"
579,Habiganj,rec_04_audio_12.wav,<> গ্রাম অঞ্চলের মানুষ।, <> gram ɔncoler manuʃ।,<> গ্রাম অঞ্চলের মানুষ।
580,Habiganj,rec_04_audio_12.wav,তারা তো আর বেশি সচেতন না।, t̪ara t̪o ar beʃi ʃɔcet̪on na।,তারা তো আর বেশি সচেতন না।
581,Habiganj,rec_04_audio_12.wav,নিজেও একটু সচেতন ওইতাম চাই।, niɟe͡o̯ ektu ʃɔcet̪on o͡i̯t̪am ca͡i̯।,নিজেও একটু সচেতন ওইতাম চাই।
582,Habiganj,rec_04_audio_12.wav,"ওখন ফরিবেশে মিল্লা খাফ খাইয়া, দাফ খাইয়া উট্তা ফারি না।"," okʰon pʰoribeʃe milla kʰapʰ kʰa͡i̯ʲa, d̪apʰ kʰa͡i̯ʲa utt̪a pʰari na।","ওখন ফরিবেশে মিল্লা খাফ খাইয়া, দাফ খাইয়া উট্তা ফারি না।"
583,Habiganj,rec_04_audio_12.wav,"উক্কা ফরিবেশগুলা, নিজেও একটু ফরিবর্তন ওইতাম চাই।"," ukka pʰoribeʃgula, niɟe͡o̯ ektu pʰoribɔrt̪on o͡i̯t̪am ca͡i̯।","উক্কা ফরিবেশগুলা, নিজেও একটু ফরিবর্তন ওইতাম চাই।"
584,Habiganj,rec_04_audio_12.wav,"গ্রামের মানুষগুলারে নিয়া ফরিবর্তন ওইতাম চাই, সখলে মিল্লা-মিশ্শা।"," gramer manuʃgulare niʲa pʰoribɔrt̪on o͡i̯t̪am ca͡i̯, ʃɔkʰole milla-misʃa।","গ্রামের মানুষগুলারে নিয়া ফরিবর্তন ওইতাম চাই, সখলে মিল্লা-মিশ্শা।"
585,Habiganj,rec_04_audio_13.wav,"হুম, বালা ছিন্তা।"," hum, bala cʰint̪a।","হুম, বালা ছিন্তা।"
586,Habiganj,rec_04_audio_13.wav,ওঙ্কা আমরা এগিয়ে যাইবার লাগিন আফনার সাতে খতা খইতাছি।, oŋka amra egiʲe ɟa͡i̯bar lagin apʰnar ʃat̪e kʰɔt̪a kʰo͡i̯t̪acʰi।,ওঙ্কা আমরা এগিয়ে যাইবার লাগিন আফনার সাতে খতা খইতাছি।
587,Habiganj,rec_04_audio_13.wav,বালা ছিন্তা।, bala cʰint̪a।,বালা ছিন্তা।
588,Habiganj,rec_04_audio_13.wav,"তে তোমার জামাইর সাতে খওছান কিরখম ছলাফেরা, জামাই কিরখম না কিরখম?"," t̪e t̪omar ɟama͡i̯r ʃat̪e kʰocʰan kirɔkʰom cʰɔlapʰera, ɟama͡i̯ kirɔkʰom na kirɔkʰom?","তে তোমার জামাইর সাতে খওছান কিরখম ছলাফেরা, জামাই কিরখম না কিরখম?"
589,Habiganj,rec_04_audio_14.wav,"এখন তাইন তো একটু আছোইনওই বর্তমানে, অবস্থা খারাফওই আছ্লো ফতোম ফর্যায়।"," ækʰon t̪a͡i̯n t̪o ektu acʰo͡i̯no͡i̯ bɔrt̪omane, ɔbost̪ʰa kʰarapʰo͡i̯ acʰlo pʰot̪om pʰɔrɟaʲ।","এখন তাইন তো একটু আছোইনওই বর্তমানে, অবস্থা খারাফওই আছ্লো ফতোম ফর্যায়।"
590,Habiganj,rec_04_audio_14.wav,একজনের মন আক্জনে বুছ্ছি না।, ækɟoner mon akkone bucʰcʰi na।,একজনের মন আক্জনে বুছ্ছি না।
591,Habiganj,rec_04_audio_14.wav,"ওখন তো ফারিবারিক সমস্যা ওইছে, নির্যাতন খরছোইন, উক্কা আমরা তো আফনেরার দারে যাইতাও ফারি না, সমস্যাগুলা তুইল্লাও দরতা ফারি না।"," okʰon t̪o pʰaribarik ʃɔmoʃʃa o͡i̯cʰe, nirɟat̪on kʰorcʰo͡i̯n, ukka amra t̪o apʰonerar d̪are ɟa͡i̯t̪a͡o̯ pʰari na, ʃɔmoʃʃagula t̪u͡i̯lla͡o̯ d̪ɔrt̪a pʰari na।","ওখন তো ফারিবারিক সমস্যা ওইছে, নির্যাতন খরছোইন, উক্কা আমরা তো আফনেরার দারে যাইতাও ফারি না, সমস্যাগুলা তুইল্লাও দরতা ফারি না।"
592,Habiganj,rec_04_audio_15.wav,মাইর-ফিট খরছোইন।, ma͡i̯ro-pʰit kʰorcʰo͡i̯n।,মাইর-ফিট খরছোইন।
593,Habiganj,rec_04_audio_15.wav,"অখন আমরা আগের তিকা ছাই যাইতাম সুস্থ সমাজে ফিরা, ফারিবারিক সমস্যা শেষ খইরা।"," ɔkʰon amra ager t̪ika cʰa͡i̯ ɟa͡i̯t̪am ʃust̪ʰo ʃɔmaɟe pʰira, pʰaribarik ʃɔmoʃʃa ʃeʃ kʰo͡i̯ra।","অখন আমরা আগের তিকা ছাই যাইতাম সুস্থ সমাজে ফিরা, ফারিবারিক সমস্যা শেষ খইরা।"
594,Habiganj,rec_04_audio_15.wav,সঠিকভাবে যাতে দাফগুলা উঠতে ফারি।, ʃɔtʰikbʱabe ɟat̪e d̪apʰgula utʰt̪e pʰari।,সঠিকভাবে যাতে দাফগুলা উঠতে ফারি।
595,Habiganj,rec_04_audio_16.wav,তে কিরখম মানে কিতা খরে বাইয়ে?, t̪e kirɔkʰom mane kit̪a kʰore ba͡i̯ʲe?,তে কিরখম মানে কিতা খরে বাইয়ে?
596,Habiganj,rec_04_audio_16.wav,কি খাজ-খাম কিতা খরে?, ki kʰaɟ-kʰam kit̪a kʰore?,কি খাজ-খাম কিতা খরে?
597,Habiganj,rec_04_audio_16.wav,কেমনে চলা-ফেরা খরো?, kæmone cɔla-pʰera kʰɔro?,কেমনে চলা-ফেরা খরো?
598,Habiganj,rec_04_audio_16.wav,"যেছাতা <> মানে আর কিতা, কিতা খরে?"," ɟecʰat̪a <> mane ar kit̪a, kit̪a kʰore?","যেছাতা <> মানে আর কিতা, কিতা খরে?"
599,Habiganj,rec_04_audio_16.wav,"<> আয়ের ফথ, ফজিশন নায়।"," <> aʲer pʰɔt̪ʰ, pʰoɟiʃon naʲ।","<> আয়ের ফথ, ফজিশন নায়।"
600,Habiganj,rec_04_audio_16.wav,ফসল ফলে না টিকমতে।, pʰɔʃol pʰɔle na tikmɔt̪e।,ফসল ফলে না টিকমতে।
601,Habiganj,rec_04_audio_16.wav,ফুকা-মাখড়ে নষ্ট খইরা লায়।, pʰuka-makʰɽe nɔʃto kʰo͡i̯ra laʲ।,ফুকা-মাখড়ে নষ্ট খইরা লায়।
602,Habiganj,rec_04_audio_17.wav,"ফসল ওয় না, খয় বাফের বাইত যা, গিয়া টেখা-ফইসা লইয়ায় কিছু।"," pʰɔʃol oʲ na, kʰɔʲ bapʰer ba͡i̯t̪o ɟa, giʲa tekʰa-pʰisa lɔ͡i̯ʲaʲ kicʰu।","ফসল ওয় না, খয় বাফের বাইত যা, গিয়া টেখা-ফইসা লইয়ায় কিছু।"
603,Habiganj,rec_04_audio_17.wav,বালা খাবার-ওবার তো খাওন যাইতো।, bala kʰabar-obar t̪o kʰa͡o̯n ɟa͡i̯t̪o।,বালা খাবার-ওবার তো খাওন যাইতো।
604,Habiganj,rec_04_audio_17.wav,একটা জিনিস-ফত্র ওত্তো আনতা ফারি।, ækta ɟiniʃ-pʰot̪ro ot̪t̪o ant̪a pʰari।,একটা জিনিস-ফত্র ওত্তো আনতা ফারি।
605,Habiganj,rec_04_audio_17.wav,অভাব-অনটনের সংসার তাই নির্যাতিত ওয়।, ɔbʱab-ɔntoner ʃɔŋʃar t̪a͡i̯ nirɟat̪it̪o oʲ।,অভাব-অনটনের সংসার তাই নির্যাতিত ওয়।
606,Habiganj,rec_04_audio_17.wav,আইচ্ছা তে অখন দে জিনিস-ফত্রের দাম-টাম ইরখম আবার কৃষি খামের আবার, a͡i̯ccʰa t̪e ɔkʰon d̪e ɟiniʃ-pʰot̪rer d̪am-tam irokʰom abar kriʃi kʰamer abar,আইচ্ছা তে অখন দে জিনিস-ফত্রের দাম-টাম ইরখম আবার কৃষি খামের আবার
607,Habiganj,rec_04_audio_18.wav,কৃষি খাম খরা যে দাম মানে যন্ত্রপাতির যে দাম আবার ইদিকে ধানের দাম খম।, kriʃi kʰam kʰɔra ɟe d̪am mane ɟɔnt̪ropat̪ir ɟe d̪am abar id̪ike d̪ʱaner d̪am kʰɔm।,কৃষি খাম খরা যে দাম মানে যন্ত্রপাতির যে দাম আবার ইদিকে ধানের দাম খম।
608,Habiganj,rec_04_audio_18.wav,"ইগুলা আমরা  গরীব মানুষ উঠতা ফারি না, কুলাইয়া উঠতা ফারলে এন্নে।"," igula amra  gorib manuʃ utʰt̪a pʰari na, kula͡i̯ʲa utʰt̪a pʰarle enne।","ইগুলা আমরা  গরীব মানুষ উঠতা ফারি না, কুলাইয়া উঠতা ফারলে এন্নে।"
609,Habiganj,rec_04_audio_18.wav,"একজন রুজি খরে, ছারজন, ফাছজন মানুষ  ফ্যামিলির মদ্যে।"," ækɟon ruɟi kʰore, cʰarɟɔn, pʰacʰɟɔn manuʃ  pʰæmilir mod̪d̪e।","একজন রুজি খরে, ছারজন, ফাছজন মানুষ  ফ্যামিলির মদ্যে।"
610,Habiganj,rec_04_audio_18.wav,ফালা কুনু সম্ভবনি একজনের দারাতে।, pʰala kunu ʃɔmbʱɔboni ækɟoner d̪arat̪e।,ফালা কুনু সম্ভবনি একজনের দারাতে।
611,Habiganj,rec_04_audio_19.wav,"আমরাওত্তো ফারি না কুনু একটা খাজ খরতে, গ্রামের মেয়েরা।"," amra͡o̯t̪t̪o pʰari na kunu ækta kʰaɟ kʰort̪e, gramer meʲera।","আমরাওত্তো ফারি না কুনু একটা খাজ খরতে, গ্রামের মেয়েরা।"
612,Habiganj,rec_04_audio_19.wav,একজনে দেখলে তো একখানো যাইলে ওতো সমস্যা।, ækɟone d̪ekʰle t̪o ækkʰano ɟa͡i̯le ot̪o ʃɔmoʃʃa।,একজনে দেখলে তো একখানো যাইলে ওতো সমস্যা।
613,Habiganj,rec_04_audio_19.wav,"খয় অমুকের বউ আইছে অমুক তা খরতো, ইডা লইয়া সমাজে গুন-গাষি খরে।"," kʰɔʲ ɔmuker bɔ͡u̯ a͡i̯cʰe ɔmuk t̪a kʰɔrot̪o, ida lɔ͡i̯ʲa ʃɔmaɟe gun-gaʃi kʰore।","খয় অমুকের বউ আইছে অমুক তা খরতো, ইডা লইয়া সমাজে গুন-গাষি খরে।"
614,Habiganj,rec_04_audio_19.wav,ইডা নিয়া বিবিন্ন খতা-বার্তা ছলে।, ida niʲa bibinno kʰɔt̪a-bart̪a cʰɔle।,ইডা নিয়া বিবিন্ন খতা-বার্তা ছলে।
615,Habiganj,rec_04_audio_20.wav,<> আমরা তো আর কুনু খাজ খরতা ফারি না।, <> amra t̪o ar kunu kʰaɟ kʰɔrot̪a pʰari na।,<> আমরা তো আর কুনু খাজ খরতা ফারি না।
616,Habiganj,rec_04_audio_20.wav,"উক্কা শিক্ষিতো সমাজ ওইলে তো বাইয়েও বুছ্তো, আমিও বুছ্তাম।"," ukka ʃikkʰit̪o ʃɔmaɟ o͡i̯le t̪o ba͡i̯ʲe͡o̯ bucʰt̪o, ami͡o̯ bucʰt̪am।","উক্কা শিক্ষিতো সমাজ ওইলে তো বাইয়েও বুছ্তো, আমিও বুছ্তাম।"
617,Habiganj,rec_04_audio_20.wav,তেন্নে একটা আমরা উফ্রে যাইতাম।, t̪enne ækta amra upʰre ɟa͡i̯t̪am।,তেন্নে একটা আমরা উফ্রে যাইতাম।
618,Habiganj,rec_04_audio_20.wav,"আর যে কিষি যন্ত্র-ফাতি খইন, ইগুলা যে দাম!"," ar ɟe kiʃi ɟɔnt̪ro-pʰat̪i kʰo͡i̯n, igula ɟe d̪am!","আর যে কিষি যন্ত্র-ফাতি খইন, ইগুলা যে দাম!"
